,state,county,2019,2020,2021,2020 yoy diff,2021 yoy diff
914,Nebraska,Douglas County,201458.33333333334,217416.66666666666,240922.70833333334,15958.333333333314,23506.041666666686
915,Nebraska,Fillmore County,,,119585.71428571429,,
916,Nebraska,Gage County,113170.16666666667,134900.0,143189.83333333334,21729.83333333333,8289.833333333343
917,Nebraska,Jefferson County,80666.66666666667,76741.66666666667,118945.83333333333,-3925.0,42204.16666666666
918,Nebraska,Johnson County,,,203425.0,,
919,Nebraska,Lancaster County,199392.125,217441.66666666666,246264.04166666666,18049.541666666657,28822.375
920,Nebraska,Nemaha County,,,127167.68181818182,,
921,Nebraska,Nuckolls County,,,101321.42857142857,,
922,Nebraska,Otoe County,,,189041.66666666666,,
923,Nebraska,Pawnee County,,,131400.0,,
924,Nebraska,Polk County,,,131372.5,,
925,Nebraska,Saline County,125800.0,140875.0,184750.0,15075.0,43875.0
926,Nebraska,Sarpy County,236073.95833333334,262802.5,285180.4166666667,26728.541666666657,22377.916666666686
927,Nebraska,Saunders County,202854.16666666666,206886.58333333334,214864.58333333334,4032.416666666686,7978.0
928,Nebraska,Seward County,,,202095.0,,
929,Nebraska,Thayer County,1000.0,,100178.57142857143,,
930,Nebraska,Washington County,214739.58333333334,216787.5,256866.95833333334,2047.916666666657,40079.45833333334
931,Nebraska,York County,,,159568.18181818182,,
932,Nevada,Carson City,331183.3333333333,356745.4583333333,430125.0,25562.125,73379.54166666669
933,Nevada,Churchill County,255458.75,274444.1666666667,313579.7916666667,18985.416666666686,39135.625
934,Nevada,Clark County,285325.0,306328.75,363608.3333333333,21003.75,57279.583333333314
935,Nevada,Douglas County,445704.1666666667,501079.75,628850.0,55375.583333333314,127770.25
936,Nevada,Esmeralda County,,55000.0,396250.0,,341250.0
937,Nevada,Eureka County,148500.0,202000.0,243750.0,53500.0,41750.0
938,Nevada,Humboldt County,226775.0,234430.04166666666,302412.5,7655.041666666657,67982.45833333334
939,Nevada,Lander County,152305.0,202470.83333333334,257164.41666666666,50165.83333333334,54693.583333333314
940,Nevada,Lincoln County,138774.72727272726,180845.4090909091,191208.33333333334,42070.68181818182,10362.924242424255
941,Nevada,Lyon County,281574.2083333333,307050.0,363544.3333333333,25475.791666666686,56494.333333333314
942,Nevada,Mineral County,114625.08333333333,108792.33333333333,149245.83333333334,-5832.75,40453.500000000015
943,Nevada,Nye County,251771.875,266437.9166666667,327219.25,14666.041666666686,60781.333333333314
944,Nevada,Pershing County,122319.64285714286,313495.0,181475.0,191175.35714285716,-132020.0
945,Nevada,Storey County,372375.0,395245.8333333333,516897.6666666667,22870.833333333314,121651.83333333337
946,Nevada,Washoe County,366190.2916666667,406622.9166666667,478825.0,40432.625,72202.08333333331
947,Nevada,White Pine County,110376.83333333333,142207.91666666666,174529.16666666666,31831.08333333333,32321.25
948,New Hampshire,Belknap County,247738.875,285524.9583333333,340807.0,37786.083333333314,55282.041666666686
949,New Hampshire,Carroll County,252036.08333333334,284305.5416666667,354829.1666666667,32269.458333333343,70523.625
950,New Hampshire,Cheshire County,204391.58333333334,236993.0,268926.375,32601.416666666657,31933.375
951,New Hampshire,Coos County,105801.29166666667,131637.70833333334,176019.375,25836.41666666667,44381.66666666666
952,New Hampshire,Grafton County,209040.16666666666,237601.375,292031.9166666667,28561.208333333343,54430.541666666686
953,New Hampshire,Hillsborough County,290052.6666666667,323367.0833333333,376513.875,33314.41666666663,53146.791666666686
954,New Hampshire,Merrimack County,254739.91666666666,288587.4583333333,339779.8333333333,33847.54166666666,51192.375
955,New Hampshire,Rockingham County,359898.5,402737.4166666667,462091.4166666667,42838.916666666686,59354.0
956,New Hampshire,Strafford County,266108.2083333333,289405.4166666667,339363.8333333333,23297.208333333372,49958.41666666663
957,New Hampshire,Sullivan County,179986.08333333334,216561.08333333334,252568.70833333334,36575.0,36007.625
958,New Jersey,Atlantic County,185527.91666666666,224904.16666666666,257233.33333333334,39376.25,32329.166666666686
959,New Jersey,Bergen County,452958.3333333333,512822.9166666667,559537.0,59864.58333333337,46714.083333333314
960,New Jersey,Burlington County,220298.95833333334,243325.0,282564.5833333333,23026.041666666657,39239.583333333314
961,New Jersey,Camden County,176814.58333333334,204920.83333333334,240104.16666666666,28106.25,35183.333333333314
962,New Jersey,Cape May County,375693.75,438987.4583333333,523435.5833333333,63293.708333333314,84448.125
963,New Jersey,Cumberland County,124745.83333333333,155665.58333333334,191163.125,30919.750000000015,35497.54166666666
964,New Jersey,Essex County,362661.2083333333,422687.5,469937.5,60026.291666666686,47250.0
965,New Jersey,Gloucester County,185904.16666666666,214785.83333333334,253081.25,28881.666666666686,38295.41666666666
966,New Jersey,Hudson County,484262.5,523875.0,561416.6666666666,39612.5,37541.66666666663
967,New Jersey,Hunterdon County,358922.0833333333,406607.125,459272.9166666667,47685.041666666686,52665.791666666686
968,New Jersey,Mercer County,244991.66666666666,278666.6666666667,319175.625,33675.00000000003,40508.958333333314
969,New Jersey,Middlesex County,321520.8333333333,349045.875,396395.8333333333,27525.041666666686,47349.958333333314
970,New Jersey,Monmouth County,398246.375,454816.6666666667,524804.8333333334,56570.291666666686,69988.16666666669
971,New Jersey,Morris County,416245.8333333333,452750.0,503854.7083333333,36504.166666666686,51104.708333333314
972,New Jersey,Ocean County,255129.16666666666,299211.4583333333,356208.3333333333,44082.29166666666,56996.875
973,New Jersey,Passaic County,329425.0,362875.0,416541.625,33450.0,53666.625
974,New Jersey,Salem County,130458.33333333333,144454.16666666666,179858.33333333334,13995.833333333328,35404.166666666686
975,New Jersey,Somerset County,370437.5,404112.5,457589.0416666667,33675.0,53476.541666666686
976,New Jersey,Sussex County,226408.33333333334,265279.9583333333,313370.8333333333,38871.62499999997,48090.875
977,New Jersey,Union County,360708.25,414666.6666666667,463537.5,53958.416666666686,48870.833333333314
978,New Jersey,Warren County,207533.33333333334,247333.33333333334,289954.1666666667,39800.0,42620.83333333334
979,New Mexico,Cibola County,125741.0,153841.66666666666,179438.88888888888,28100.666666666657,25597.22222222222
980,New Mexico,Guadalupe County,120350.0,144200.0,143400.0,23850.0,-800.0
981,New Mexico,Los Alamos County,338741.6666666667,394520.7916666667,404375.0,55779.125,9854.208333333314
982,New Mexico,Rio Arriba County,299914.28571428574,264489.5,311341.6666666667,-35424.78571428574,46852.166666666686
983,New Mexico,San Miguel County,140688.88888888888,131428.57142857142,226597.04545454544,-9260.317460317456,95168.47402597402
984,New Mexico,Santa Fe County,389829.1666666667,440179.1666666667,493266.6666666667,50350.0,53087.5
985,New Mexico,Socorro County,129420.83333333333,143220.83333333334,144891.66666666666,13800.000000000015,1670.833333333314
986,New York,Albany County,219158.25,229204.16666666666,253500.0,10045.916666666657,24295.833333333343
987,New York,Allegany County,80536.66666666667,81595.83333333333,98958.33333333333,1059.166666666657,17362.5
988,New York,Bronx County,483406.25,523671.5833333333,542766.625,40265.333333333314,19095.041666666686
989,New York,Cattaraugus County,90312.375,114396.66666666667,130097.08333333333,24084.29166666667,15700.416666666657
990,New York,Cayuga County,123274.125,137047.16666666666,160075.0,13773.041666666657,23027.833333333343
991,New York,Chautauqua County,94017.08333333333,106320.0,116966.20833333333,12302.916666666672,10646.208333333328
992,New York,Cortland County,124012.5,133141.66666666666,149299.58333333334,9129.166666666657,16157.916666666686
993,New York,Dutchess County,294125.0,331660.6666666667,383204.1666666667,37535.666666666686,51543.5
994,New York,Erie County,162348.33333333334,178500.0,210033.33333333334,16151.666666666657,31533.333333333343
995,New York,Fulton County,112664.95833333333,120617.91666666667,140123.29166666666,7952.958333333343,19505.374999999985
996,New York,Genesee County,115404.95833333333,133288.79166666666,153579.04166666666,17883.83333333333,20290.25
997,New York,Herkimer County,98797.54166666667,112008.75,134991.66666666666,13211.208333333328,22982.916666666657
998,New York,Jefferson County,145714.58333333334,149795.83333333334,172770.83333333334,4081.25,22975.0
999,New York,Kings County,837756.125,860292.2916666666,923250.0,22536.166666666628,62957.70833333337
1000,New York,Lewis County,115032.29166666667,112187.91666666667,145619.08333333334,-2844.375,33431.16666666667
1001,New York,Livingston County,139416.625,150020.125,165050.0,10603.5,15029.875
1002,New York,Madison County,144062.5,168870.83333333334,180862.5,24808.333333333343,11991.666666666657
1003,New York,Monroe County,148862.5,164145.91666666666,184383.33333333334,15283.416666666657,20237.416666666686
1004,New York,Montgomery County,97066.66666666667,115099.625,143901.5,18032.95833333333,28801.875
1005,New York,Nassau County,529136.6666666666,566904.5833333334,639791.6666666666,37767.916666666744,72887.08333333326
1006,New York,New York County,1222723.4166666667,1138125.0,1182625.0,-84598.41666666674,44500.0
1007,New York,Niagara County,131429.16666666666,141522.20833333334,160616.66666666666,10093.041666666686,19094.458333333314
1008,New York,Oneida County,123190.58333333333,136994.16666666666,162279.20833333334,13803.583333333328,25285.041666666686
1009,New York,Onondaga County,147806.45833333334,160161.66666666666,175381.16666666666,12355.208333333314,15219.5
1010,New York,Ontario County,180575.375,198677.16666666666,217481.79166666666,18101.791666666657,18804.625
1011,New York,Orange County,253154.16666666666,290430.2083333333,343558.3333333333,37276.04166666666,53128.125
1012,New York,Orleans County,96055.70833333333,111453.5,137227.04166666666,15397.791666666672,25773.541666666657
1013,New York,Oswego County,105766.66666666667,117129.16666666667,138282.58333333334,11362.5,21153.41666666667
1014,New York,Putnam County,338460.4166666667,357037.5,415645.8333333333,18577.083333333314,58608.333333333314
1015,New York,Queens County,603479.1666666666,627225.0,676684.8333333334,23745.833333333372,49459.83333333337
1016,New York,Rensselaer County,183076.25,199062.5,222666.66666666666,15986.25,23604.166666666657
1017,New York,Richmond County,549127.0833333334,565520.8333333334,602833.3333333334,16393.75,37312.5
1018,New York,Rockland County,414687.5,453654.1666666667,519641.6666666667,38966.666666666686,65987.5
1019,New York,Saratoga County,291162.5,304333.5833333333,339207.7916666667,13171.083333333314,34874.20833333337
1020,New York,Schenectady County,161250.0,179692.16666666666,201989.16666666666,18442.166666666657,22297.0
1021,New York,Schoharie County,132208.33333333334,149666.29166666666,178650.0,17457.958333333314,28983.708333333343
1022,New York,Seneca County,128038.79166666667,121373.79166666667,139191.5,-6665.0,17817.70833333333
1023,New York,Steuben County,87762.70833333333,106300.45833333333,127262.41666666667,18537.75,20961.958333333343
1024,New York,Suffolk County,396958.3333333333,438520.8333333333,503803.75,41562.5,65282.916666666686
1025,New York,Sullivan County,145108.33333333334,188927.08333333334,244662.5,43818.75,55735.41666666666
1026,New York,Ulster County,222592.91666666666,258595.83333333334,321622.9166666667,36002.916666666686,63027.08333333334
1027,New York,Warren County,200220.83333333334,226537.375,250942.5,26316.541666666657,24405.125
1028,New York,Washington County,145228.41666666666,156985.83333333334,186658.33333333334,11757.416666666686,29672.5
1029,New York,Wayne County,134134.33333333334,142556.66666666666,165791.66666666666,8422.333333333314,23235.0
1030,New York,Westchester County,526354.1666666666,613671.875,645645.8333333334,87317.70833333337,31973.958333333372
1031,New York,Wyoming County,107818.75,119291.66666666667,141208.33333333334,11472.916666666672,21916.66666666667
1032,New York,Yates County,172625.0,194537.5,239687.5,21912.5,45150.0
1033,North Carolina,Alamance County,187290.41666666666,205732.54166666666,244384.70833333334,18442.125,38652.166666666686
1034,North Carolina,Alexander County,179641.66666666666,187770.83333333334,215158.33333333334,8129.166666666686,27387.5
1035,North Carolina,Alleghany County,246869.61111111112,246450.0,303666.6666666667,-419.61111111112405,57216.666666666686
1036,North Carolina,Anson County,105131.25,134445.83333333334,127058.33333333333,29314.583333333343,-7387.500000000015
1037,North Carolina,Ashe County,174571.42857142858,234361.11111111112,267575.0,59789.682539682544,33213.888888888876
1038,North Carolina,Avery County,288833.3333333333,69250.0,379931.8181818182,-219583.3333333333,310681.8181818182
1039,North Carolina,Buncombe County,304041.6666666667,334326.25,388266.8333333333,30284.583333333314,53940.583333333314
1040,North Carolina,Burke County,530625.0,236000.0,213330.9090909091,-294625.0,-22669.09090909091
1041,North Carolina,Cabarrus County,243434.79166666666,265765.0,313979.1666666667,22330.208333333343,48214.166666666686
1042,North Carolina,Caldwell County,180400.0,161975.0,199393.125,-18425.0,37418.125
1043,North Carolina,Caswell County,135708.33333333334,168772.91666666666,200595.83333333334,33064.583333333314,31822.916666666686
1044,North Carolina,Catawba County,381157.95,225950.0,231950.0,-155207.95,6000.0
1045,North Carolina,Chatham County,411640.3333333333,444601.2083333333,520470.0833333333,32960.875,75868.875
1046,North Carolina,Cherokee County,165420.83333333334,197145.0,253912.5,31724.166666666657,56767.5
1047,North Carolina,Clay County,198687.5,244829.16666666666,303125.0,46141.66666666666,58295.83333333334
1048,North Carolina,Cleveland County,164000.0,163875.0,200179.16666666666,-125.0,36304.16666666666
1049,North Carolina,Davidson County,162727.0,187141.25,215374.16666666666,24414.25,28232.916666666657
1050,North Carolina,Davie County,211125.0,236137.5,238241.66666666666,25012.5,2104.166666666657
1051,North Carolina,Durham County,269147.5416666667,289042.2916666667,346855.0416666667,19894.75,57812.75
1052,North Carolina,Forsyth County,177494.58333333334,205158.125,235116.04166666666,27663.541666666657,29957.916666666657
1053,North Carolina,Franklin County,246214.125,264739.7916666667,300838.9583333333,18525.666666666686,36099.16666666663
1054,North Carolina,Gaston County,189552.08333333334,215727.91666666666,259157.91666666666,26175.833333333314,43430.0
1055,North Carolina,Graham County,191991.33333333334,204750.0,246440.0,12758.666666666657,41690.0
1056,North Carolina,Granville County,233770.83333333334,256642.91666666666,286432.5,22872.083333333314,29789.583333333343
1057,North Carolina,Guilford County,185369.375,209181.16666666666,233346.91666666666,23811.791666666657,24165.75
1058,North Carolina,Harnett County,191944.20833333334,216879.16666666666,251080.70833333334,24934.958333333314,34201.541666666686
1059,North Carolina,Haywood County,227995.83333333334,252562.5,305595.8333333333,24566.666666666657,53033.333333333314
1060,North Carolina,Henderson County,275458.3333333333,307519.6666666667,348570.8333333333,32061.333333333372,41051.16666666663
1061,North Carolina,Iredell County,263915.7916666667,291566.125,337203.9583333333,27650.333333333314,45637.833333333314
1062,North Carolina,Jackson County,350000.0,709000.0,302886.36363636365,359000.0,-406113.63636363635
1063,North Carolina,Johnston County,237067.04166666666,252644.33333333334,304816.875,15577.291666666686,52172.54166666666
1064,North Carolina,Lee County,189487.5,215316.66666666666,237008.33333333334,25829.166666666657,21691.666666666686
1065,North Carolina,Lincoln County,277431.5833333333,301392.2083333333,347185.375,23960.625,45793.166666666686
1066,North Carolina,Macon County,270272.7272727273,336504.5,397584.2083333333,66231.7727272727,61079.708333333314
1067,North Carolina,Madison County,265729.1666666667,297687.4166666667,352390.1666666667,31958.25,54702.75
1068,North Carolina,McDowell County,170187.5,204679.16666666666,234808.29166666666,34491.66666666666,30129.125
1069,North Carolina,Mecklenburg County,269163.125,297674.9166666667,352995.4166666667,28511.791666666686,55320.5
1070,North Carolina,Mitchell County,154450.0,211687.5,243187.5,57237.5,31500.0
1071,North Carolina,Montgomery County,155583.33333333334,193000.0,174625.0,37416.66666666666,-18375.0
1072,North Carolina,Moore County,222000.0,212659.0,249474.16666666666,-9341.0,36815.16666666666
1073,North Carolina,Orange County,313179.375,332041.6666666667,394710.8333333333,18862.291666666686,62669.16666666663
1074,North Carolina,Person County,193323.75,216722.91666666666,228166.66666666666,23399.166666666657,11443.75
1075,North Carolina,Polk County,269708.3333333333,288750.0,351141.6666666667,19041.666666666686,62391.666666666686
1076,North Carolina,Randolph County,152300.58333333334,168375.0,197658.33333333334,16074.416666666657,29283.333333333343
1077,North Carolina,Richmond County,,795000.0,170187.5,,-624812.5
1078,North Carolina,Rockingham County,129962.41666666667,148062.5,165083.33333333334,18100.08333333333,17020.833333333343
1079,North Carolina,Rowan County,160278.75,186995.83333333334,219217.91666666666,26717.083333333343,32222.083333333314
1080,North Carolina,Rutherford County,185783.33333333334,205787.5,244454.16666666666,20004.166666666657,38666.66666666666
1081,North Carolina,Stanly County,183539.16666666666,191582.5,224387.5,8043.333333333343,32805.0
1082,North Carolina,Stokes County,155729.16666666666,161283.33333333334,191228.75,5554.166666666686,29945.416666666657
1083,North Carolina,Surry County,132972.91666666666,150791.66666666666,170375.0,17818.75,19583.333333333343
1084,North Carolina,Swain County,1471266.6666666667,506000.0,300363.63636363635,-965266.6666666667,-205636.36363636365
1085,North Carolina,Transylvania County,175103.33333333334,1195666.6666666667,410170.8333333333,1020563.3333333334,-785495.8333333335
1086,North Carolina,Union County,303000.0,332636.6666666667,383475.9166666667,29636.666666666686,50839.25
1087,North Carolina,Vance County,153725.0,152332.5,189976.66666666666,-1392.5,37644.16666666666
1088,North Carolina,Wake County,315859.125,337245.8333333333,396370.4166666667,21386.708333333314,59124.58333333337
1089,North Carolina,Watauga County,248083.33333333334,238372.0,580812.5,-9711.333333333343,342440.5
1090,North Carolina,Wilkes County,141020.83333333334,155000.0,174508.33333333334,13979.166666666657,19508.333333333343
1091,North Carolina,Yadkin County,144241.66666666666,155245.66666666666,180145.83333333334,11004.0,24900.166666666686
1092,North Carolina,Yancey County,210458.33333333334,240256.25,306000.0,29797.916666666657,65743.75
1093,Ohio,Adams County,105187.5,132726.04166666666,124491.66666666667,27538.541666666657,-8234.374999999985
1094,Ohio,Allen County,130402.79166666667,130850.0,171143.04166666666,447.2083333333285,40293.04166666666
1095,Ohio,Ashland County,135875.0,150994.75,167818.29166666666,15119.75,16823.541666666657
1096,Ohio,Ashtabula County,107333.33333333333,124450.0,140145.83333333334,17116.66666666667,15695.833333333343
1097,Ohio,Athens County,131022.91666666667,151429.16666666666,170595.83333333334,20406.249999999985,19166.666666666686
1098,Ohio,Auglaize County,130583.33333333333,142127.08333333334,153451.41666666666,11543.750000000015,11324.333333333314
1099,Ohio,Belmont County,218454.25,115000.0,132675.0,-103454.25,17675.0
1100,Ohio,Brown County,139203.66666666666,168527.08333333334,182346.58333333334,29323.416666666686,13819.5
1101,Ohio,Butler County,188862.5,205233.33333333334,230866.66666666666,16370.833333333343,25633.333333333314
1102,Ohio,Carroll County,138208.33333333334,147187.5,161095.83333333334,8979.166666666657,13908.333333333343
1103,Ohio,Champaign County,132266.66666666666,148741.66666666666,172243.75,16475.0,23502.083333333343
1104,Ohio,Clark County,117795.83333333333,127266.66666666667,142412.5,9470.833333333343,15145.833333333328
1105,Ohio,Clermont County,194900.0,214766.66666666666,249006.125,19866.666666666657,34239.45833333334
1106,Ohio,Clinton County,140678.58333333334,156367.875,159495.83333333334,15689.291666666657,3127.958333333343
1107,Ohio,Columbiana County,111119.79166666667,119085.41666666667,133627.375,7965.625,14541.958333333328
1108,Ohio,Coshocton County,102449.91666666667,109803.75,124145.83333333333,7353.8333333333285,14342.083333333328
1109,Ohio,Crawford County,103250.0,107400.0,139177.27272727274,4150.0,31777.272727272735
1110,Ohio,Cuyahoga County,139148.875,153245.83333333334,171422.91666666666,14096.958333333343,18177.083333333314
1111,Ohio,Darke County,121191.66666666667,128466.66666666667,145379.16666666666,7275.0,16912.499999999985
1112,Ohio,Defiance County,113889.58333333333,118737.5,135772.91666666666,4847.9166666666715,17035.416666666657
1113,Ohio,Delaware County,334104.1666666667,360675.0,410506.8333333333,26570.833333333314,49831.833333333314
1114,Ohio,Erie County,163758.33333333334,189097.79166666666,207129.16666666666,25339.458333333314,18031.375
1115,Ohio,Fairfield County,215902.08333333334,244683.33333333334,283625.0,28781.25,38941.66666666666
1116,Ohio,Fayette County,120916.66666666667,138997.25,157355.58333333334,18080.58333333333,18358.333333333343
1117,Ohio,Franklin County,198616.66666666666,219992.5,252364.5,21375.833333333343,32372.0
1118,Ohio,Fulton County,137294.79166666666,147550.0,174325.0,10255.208333333343,26775.0
1119,Ohio,Gallia County,158250.0,77000.0,264708.3333333333,-81250.0,187708.3333333333
1120,Ohio,Geauga County,247162.5,276916.6666666667,307058.3333333333,29754.166666666686,30141.666666666628
1121,Ohio,Greene County,178133.33333333334,206666.66666666666,227683.33333333334,28533.333333333314,21016.666666666686
1122,Ohio,Guernsey County,95220.0,194357.14285714287,135568.18181818182,99137.14285714287,-58788.961038961046
1123,Ohio,Hamilton County,164250.08333333334,186535.04166666666,213508.33333333334,22284.958333333314,26973.291666666686
1124,Ohio,Hancock County,164754.16666666666,167991.66666666666,197375.0,3237.5,29383.333333333343
1125,Ohio,Hardin County,112980.45454545454,132018.75,136264.58333333334,19038.295454545456,4245.833333333343
1126,Ohio,Harrison County,153150.0,130500.0,116927.77777777778,-22650.0,-13572.222222222219
1127,Ohio,Henry County,122500.0,127697.91666666667,144491.66666666666,5197.9166666666715,16793.749999999985
1128,Ohio,Highland County,111962.5,132325.0,149958.33333333334,20362.5,17633.333333333343
1129,Ohio,Hocking County,173511.11111111112,269462.5,217275.0,95951.38888888888,-52187.5
1130,Ohio,Holmes County,173229.16666666666,197741.66666666666,171222.91666666666,24512.5,-26518.75
1131,Ohio,Huron County,133820.83333333334,136930.29166666666,168133.41666666666,3109.458333333314,31203.125
1132,Ohio,Jackson County,157727.5,175243.75,189872.72727272726,17516.25,14628.977272727265
1133,Ohio,Jefferson County,49000.0,152000.0,116225.0,103000.0,-35775.0
1134,Ohio,Knox County,152428.04166666666,185059.91666666666,198050.0,32631.875,12990.083333333343
1135,Ohio,Lake County,151554.16666666666,162883.33333333334,179442.5,11329.166666666686,16559.166666666657
1136,Ohio,Lawrence County,48550.0,50666.666666666664,282666.6666666667,2116.6666666666642,232000.00000000003
1137,Ohio,Licking County,201025.0,229079.16666666666,257170.0,28054.166666666657,28090.833333333343
1138,Ohio,Logan County,145437.5,152783.75,192266.91666666666,7346.25,39483.16666666666
1139,Ohio,Lorain County,159282.91666666666,172175.5,184112.5,12892.583333333343,11937.0
1140,Ohio,Lucas County,119737.41666666667,134621.04166666666,142983.33333333334,14883.624999999985,8362.291666666686
1141,Ohio,Madison County,188636.08333333334,200476.04166666666,250712.5,11839.958333333314,50236.45833333334
1142,Ohio,Mahoning County,107829.16666666667,120833.33333333333,134808.33333333334,13004.166666666657,13975.000000000015
1143,Ohio,Marion County,106500.0,115834.375,145047.91666666666,9334.375,29213.541666666657
1144,Ohio,Medina County,215677.25,235979.16666666666,259244.58333333334,20301.916666666657,23265.416666666686
1145,Ohio,Meigs County,,107000.0,144600.0,,37600.0
1146,Ohio,Mercer County,143290.41666666666,153579.75,166404.75,10289.333333333343,12825.0
1147,Ohio,Miami County,153433.33333333334,183590.0,182127.08333333334,30156.666666666657,-1462.916666666657
1148,Ohio,Monroe County,,90400.0,110218.75,,19818.75
1149,Ohio,Montgomery County,128962.5,143195.83333333334,161557.625,14233.333333333343,18361.791666666657
1150,Ohio,Morgan County,97658.33333333333,91050.0,134100.0,-6608.3333333333285,43050.0
1151,Ohio,Morrow County,170977.08333333334,201075.0,221308.33333333334,30097.916666666657,20233.333333333343
1152,Ohio,Muskingum County,164260.25,144699.75,162231.95833333334,-19560.5,17532.208333333343
1153,Ohio,Noble County,91624.5,,122382.5,,
1154,Ohio,Ottawa County,144808.33333333334,154220.83333333334,162537.5,9412.5,8316.666666666657
1155,Ohio,Paulding County,92720.83333333333,97605.83333333333,111829.16666666667,4885.0,14223.333333333343
1156,Ohio,Perry County,116829.16666666667,187481.41666666666,180779.16666666666,70652.24999999999,-6702.25
1157,Ohio,Pickaway County,188912.5,215013.08333333334,252563.91666666666,26100.583333333343,37550.833333333314
1158,Ohio,Pike County,178679.16666666666,185200.0,222655.0,6520.833333333343,37455.0
1159,Ohio,Portage County,177695.83333333334,189292.70833333334,205959.375,11596.875,16666.666666666657
1160,Ohio,Preble County,128469.45833333333,147208.33333333334,156572.20833333334,18738.875000000015,9363.875
1161,Ohio,Putnam County,121308.33333333333,135045.83333333334,153437.5,13737.500000000015,18391.666666666657
1162,Ohio,Richland County,178400.0,195262.5,228510.0,16862.5,33247.5
1163,Ohio,Ross County,147079.16666666666,172810.0,195292.20833333334,25730.833333333343,22482.208333333343
1164,Ohio,Sandusky County,122565.625,128567.5,152912.5,6001.875,24345.0
1165,Ohio,Scioto County,159868.8125,106705.0,282481.8181818182,-53163.8125,175776.81818181818
1166,Ohio,Seneca County,89201.66666666667,102725.0,123421.875,13523.333333333328,20696.875
1167,Ohio,Shelby County,122962.5,128750.0,148722.91666666666,5787.5,19972.916666666657
1168,Ohio,Stark County,139191.66666666666,154716.66666666666,168320.83333333334,15525.0,13604.166666666686
1169,Ohio,Summit County,144062.5,157404.16666666666,168373.95833333334,13341.666666666657,10969.791666666686
1170,Ohio,Trumbull County,100750.0,109637.5,130237.5,8887.5,20600.0
1171,Ohio,Tuscarawas County,114547.22222222222,153213.63636363635,163752.5,38666.414141414134,10538.863636363647
1172,Ohio,Union County,275600.7916666667,282576.25,347571.3333333333,6975.458333333314,64995.083333333314
1173,Ohio,Van Wert County,73105.55555555556,100812.59090909091,129925.0,27707.03535353535,29112.40909090909
1174,Ohio,Vinton County,189437.5,183671.25,206932.95454545456,-5766.25,23261.70454545456
1175,Ohio,Warren County,247127.79166666666,274962.5,314437.25,27834.708333333343,39474.75
1176,Ohio,Washington County,122966.66666666667,196906.25,185820.83333333334,73939.58333333333,-11085.416666666657
1177,Ohio,Wayne County,147904.16666666666,160950.0,176904.16666666666,13045.833333333343,15954.166666666657
1178,Ohio,Williams County,103168.75,117561.25,126958.33333333333,14392.5,9397.083333333328
1179,Ohio,Wood County,191829.16666666666,204237.5,227079.16666666666,12408.333333333343,22841.666666666657
1180,Ohio,Wyandot County,117954.16666666667,119022.83333333333,148818.75,1068.666666666657,29795.91666666667
1181,Oklahoma,Adair County,92181.29166666667,111712.5,156106.25,19531.20833333333,44393.75
1182,Oklahoma,Atoka County,131681.81818181818,175618.18181818182,249398.5,43936.36363636365,73780.31818181818
1183,Oklahoma,Beaver County,,,582000.0,,
1184,Oklahoma,Beckham County,,110000.0,153990.0,,43990.0
1185,Oklahoma,Blaine County,,,145906.25,,
1186,Oklahoma,Bryan County,166237.5,174454.16666666666,204770.83333333334,8216.666666666657,30316.666666666686
1187,Oklahoma,Caddo County,91325.41666666667,95645.83333333333,132737.5,4320.416666666657,37091.66666666667
1188,Oklahoma,Canadian County,195073.79166666666,206513.125,231514.20833333334,11439.333333333343,25001.083333333343
1189,Oklahoma,Carter County,113620.83333333333,126366.66666666667,171133.45833333334,12745.833333333343,44766.79166666667
1190,Oklahoma,Cherokee County,130979.16666666667,153488.875,168870.83333333334,22509.70833333333,15381.958333333343
1191,Oklahoma,Choctaw County,154892.85714285713,112860.0,156641.66666666666,-42032.85714285713,43781.66666666666
1192,Oklahoma,Cleveland County,176205.0,189931.25,213975.125,13726.25,24043.875
1193,Oklahoma,Coal County,122862.5,95142.85714285714,108222.22222222222,-27719.642857142855,13079.365079365074
1194,Oklahoma,Comanche County,190000.0,8900.0,109528.0,-181100.0,100628.0
1195,Oklahoma,Cotton County,,,287125.0,,
1196,Oklahoma,Craig County,140770.83333333334,126625.0,173041.66666666666,-14145.833333333343,46416.66666666666
1197,Oklahoma,Creek County,140987.91666666666,155641.66666666666,167920.83333333334,14653.75,12279.166666666686
1198,Oklahoma,Custer County,,290000.0,166777.27272727274,,-123222.72727272726
1199,Oklahoma,Delaware County,170145.83333333334,207273.625,303468.75,37127.79166666666,96195.125
1200,Oklahoma,Dewey County,,50000.0,139857.14285714287,,89857.14285714287
1201,Oklahoma,Ellis County,,,62450.0,,
1202,Oklahoma,Garfield County,90000.0,,193825.0,,
1203,Oklahoma,Garvin County,109318.75,108723.83333333333,137116.66666666666,-594.9166666666715,28392.83333333333
1204,Oklahoma,Grady County,175556.91666666666,193300.0,211058.45833333334,17743.083333333343,17758.458333333343
1205,Oklahoma,Grant County,,,71700.0,,
1206,Oklahoma,Greer County,,,93525.0,,
1207,Oklahoma,Harper County,,,72966.66666666667,,
1208,Oklahoma,Haskell County,131183.33333333334,124651.79166666667,170408.33333333334,-6531.5416666666715,45756.54166666667
